MooreRank,Team,W,L,T,MooreSOS,MoorePR,Season,TeamID
63,PURDUE,15,17,0,74.5,75.64,2014,1345
32,PURDUE,21,13,0,72.74,78.43,2015,1345
8,PURDUE,26,9,0,73.72,85.46,2016,1345
20,PURDUE,27,8,0,71.72,79.88,2017,1345
3,PURDUE,30,7,0,74.36,86.23,2018,1345
182,QUINNIPIAC,23,10,0,59.78,66.24,2010,1346
200,QUINNIPIAC,22,10,0,61.06,65.18,2011,1346
166,QUINNIPIAC,18,14,0,61.82,66.6,2012,1346
199,QUINNIPIAC,15,16,0,62.79,64.29,2013,1346
177,QUINNIPIAC,20,12,0,64.74,65.38,2014,1346
175,QUINNIPIAC,15,15,0,63.61,64.48,2015,1346
256,QUINNIPIAC,9,21,0,62.07,56.64,2016,1346
255,QUINNIPIAC,10,21,0,61.74,54.37,2017,1346
259,QUINNIPIAC,12,21,0,63.53,58.51,2018,1346
209,RADFORD,19,12,0,63.21,64.26,2010,1347
331,RADFORD,5,24,0,62.95,49.99,2011,1347
303,RADFORD,6,26,0,64.72,54.4,2012,1347
302,RADFORD,13,19,0,58.87,54.09,2013,1347
261,RADFORD,22,13,0,58.52,58.59,2014,1347
208,RADFORD,22,12,0,57.65,61.82,2015,1347
253,RADFORD,16,15,0,60.03,56.85,2016,1347
304,RADFORD,14,18,0,56.39,50.35,2017,1347
168,RADFORD,23,13,0,62.17,64.49,2018,1347
65,RHODE ISLAND,26,10,0,72.52,78.62,2010,1348
101,RHODE ISLAND,20,14,0,70.64,73.06,2011,1348
156,RHODE ISLAND,7,24,0,72.39,67.21,2012,1348
169,RHODE ISLAND,8,21,0,73.22,66.35,2013,1348
97,RHODE ISLAND,14,18,0,70.19,71.71,2014,1348
52,RHODE ISLAND,23,10,0,68.52,76.09,2015,1348
81,RHODE ISLAND,17,15,0,69.08,72.75,2016,1348
31,RHODE ISLAND,25,10,0,69.38,76.82,2017,1348
40,RHODE ISLAND,26,8,0,71.59,77.32,2018,1348
228,RICE,8,23,0,68.25,62.64,2010,1349
131,RICE,14,18,0,69.21,69.84,2011,1349
143,RICE,19,16,0,65.48,69.07,2012,1349
285,RICE,5,26,0,66.87,56.88,2013,1349
291,RICE,7,23,0,64.79,55.72,2014,1349
196,RICE,12,20,0,60.85,62.76,2015,1349
254,RICE,12,20,0,60.58,56.84,2016,1349
166,RICE,23,12,0,56.6,60.36,2017,1349
310,RICE,7,24,0,61.77,54.13,2018,1349
57,RICHMOND,26,9,0,72.28,79.56,2010,1350
39,RICHMOND,29,8,0,72.38,81.63,2011,1350
110,RICHMOND,16,16,0,70.37,72.25,2012,1350
81,RICHMOND,19,15,0,70.59,74.07,2013,1350
96,RICHMOND,19,14,0,71.1,71.73,2014,1350
63,RICHMOND,21,14,0,68.79,74.76,2015,1350
92,RICHMOND,16,16,0,68.75,70.94,2016,1350
86,RICHMOND,22,13,0,67.1,68.47,2017,1350
139,RICHMOND,12,20,0,69.84,66.59,2018,1350
168,RIDER,17,16,0,67.94,67.95,2010,1351
134,RIDER,23,11,0,67.03,69.61,2011,1351
179,RIDER,13,19,0,65.96,65.82,2012,1351
164,RIDER,19,15,0,67.01,66.52,2013,1351
228,RIDER,14,17,0,65.56,61.32,2014,1351
158,RIDER,21,12,0,64.5,65.65,2015,1351
205,RIDER,13,20,0,62.49,60.87,2016,1351
177,RIDER,18,15,0,60.33,59.44,2017,1351
129,RIDER,22,10,0,64.4,67.3,2018,1351
143,ROBERT MORRIS,23,12,0,63.16,69.55,2010,1352
197,ROBERT MORRIS,18,14,0,64.65,65.27,2011,1352
145,ROBERT MORRIS,26,11,0,64.3,69.02,2012,1352
124,ROBERT MORRIS,24,11,0,63.5,69.83,2013,1352
186,ROBERT MORRIS,22,14,0,63.44,64.6,2014,1352
162,ROBERT MORRIS,20,15,0,61.67,65.18,2015,1352
267,ROBERT MORRIS,10,22,0,58.38,55.4,2016,1352
236,ROBERT MORRIS,14,19,0,59.33,55.79,2017,1352
254,ROBERT MORRIS,16,17,0,60.94,59,2018,1352
128,RUTGERS,15,17,0,73.9,70.91,2010,1353
78,RUTGERS,15,17,0,75.23,76.26,2011,1353
111,RUTGERS,14,18,0,73.39,72.22,2012,1353
78,RUTGERS,15,16,0,74.26,74.1,2013,1353
157,RUTGERS,12,21,0,72.2,66.83,2014,1353
169,RUTGERS,10,22,0,73.7,64.72,2015,1353
250,RUTGERS,7,25,0,70.61,56.94,2016,1353
99,RUTGERS,15,18,0,68.33,65.79,2017,1353
74,RUTGERS,15,19,0,72.61,73.25,2018,1353
178,S. F. AUSTIN,23,9,0,60.78,66.73,2010,1372
217,S. F. AUSTIN,18,11,0,59.11,63.57,2011,1372
162,S. F. AUSTIN,20,12,0,58.34,66.82,2012,1372
134,S. F. AUSTIN,27,5,0,58.5,68.91,2013,1372
103,S. F. AUSTIN,32,3,0,58.5,71.36,2014,1372
67,S. F. AUSTIN,29,5,0,58.23,73.9,2015,1372
30,S. F. AUSTIN,28,6,0,58.99,79.95,2016,1372
283,S. F. AUSTIN,18,15,0,53.75,52.23,2017,1372
135,S. F. AUSTIN,28,7,0,55.15,66.81,2018,1372
320,SACRAMENTO ST.,9,21,0,63.22,52.47,2010,1170
326,SACRAMENTO ST.,7,21,0,60.97,50.69,2011,1170
300,SACRAMENTO ST.,10,18,0,59.64,55.19,2012,1170
300,SACRAMENTO ST.,14,15,0,57.39,54.21,2013,1170
268,SACRAMENTO ST.,14,16,0,59.37,57.95,2014,1170
218,SACRAMENTO ST.,21,12,0,59.33,61.23,2015,1170
293,SACRAMENTO ST.,14,17,0,57.64,53.37,2016,1170
286,SACRAMENTO ST.,13,18,0,56.57,51.98,2017,1170
293,SACRAMENTO ST.,7,25,0,61.86,55.68,2018,1170
270,SACRED HEART,14,15,0,59.64,58.16,2010,1357
286,SACRED HEART,11,18,0,61.64,57.76,2011,1357
242,SACRED HEART,14,18,0,62.65,60.78,2012,1357
282,SACRED HEART,9,20,0,63.27,57.13,2013,1357
306,SACRED HEART,5,26,0,62.15,54.04,2014,1357
257,SACRED HEART,15,17,0,60.44,58.45,2015,1357
263,SACRED HEART,12,18,0,57.86,56.06,2016,1357
250,SACRED HEART,13,19,0,57.72,54.65,2017,1357
281,SACRED HEART,10,21,0,60.4,56.75,2018,1357
112,SAM HOUSTON ST.,25,8,0,63,72.72,2010,1358
169,SAM HOUSTON ST.,18,13,0,62.21,66.71,2011,1358
292,SAM HOUSTON ST.,13,19,0,60.76,56.68,2012,1358
278,SAM HOUSTON ST.,17,17,0,60.55,57.53,2013,1358
222,SAM HOUSTON ST.,24,11,0,57.03,61.63,2014,1358
138,SAM HOUSTON ST.,26,9,0,56.32,66.89,2015,1358
232,SAM HOUSTON ST.,18,16,0,58.11,58.69,2016,1358
285,SAM HOUSTON ST.,21,13,0,52.14,52.04,2017,1358
243,SAM HOUSTON ST.,21,15,0,58.55,59.86,2018,1358
255,SAMFORD,11,20,0,64.18,59.9,2010,1359
304,SAMFORD,12,19,0,62.96,55.14,2011,1359
275,SAMFORD,11,19,0,63.23,58.33,2012,1359
276,SAMFORD,11,21,0,63.41,57.77,2013,1359
295,SAMFORD,13,20,0,59.51,55.44,2014,1359
277,SAMFORD,13,19,0,60.24,56.85,2015,1359
260,SAMFORD,14,19,0,57.82,56.4,2016,1359
221,SAMFORD,20,16,0,55.38,56.74,2017,1359
302,SAMFORD,10,22,0,60.06,54.86,2018,1359
202,SAN DIEGO,11,21,0,69.82,64.81,2010,1360
261,SAN DIEGO,6,24,0,68.94,59.25,2011,1360
161,SAN DIEGO,13,18,0,68.98,66.97,2012,1360
141,SAN DIEGO,16,18,0,70.04,68.13,2013,1360
132,SAN DIEGO,18,17,0,67.82,68.68,2014,1360
92,SAN DIEGO,15,16,0,68.69,70.66,2015,1360
229,SAN DIEGO,9,21,0,64.96,58.77,2016,1360
235,SAN DIEGO,13,18,0,61.75,55.81,2017,1360
157,SAN DIEGO,20,14,0,63.1,65.34,2018,1360
50,SAN DIEGO ST.,25,9,0,70.9,80.75,2010,1361
11,SAN DIEGO ST.,34,3,0,72.81,86.76,2011,1361
64,SAN DIEGO ST.,26,8,0,69.72,76.58,2012,1361
50,SAN DIEGO ST.,23,11,0,71.09,78.01,2013,1361
25,SAN DIEGO ST.,31,5,0,69.85,81.54,2014,1361
40,SAN DIEGO ST.,27,9,0,69.38,77.73,2015,1361
45,SAN DIEGO ST.,28,10,0,67.26,77.75,2016,1361
89,SAN DIEGO ST.,19,14,0,62.8,67.45,2017,1361
49,SAN DIEGO ST.,22,11,0,68.23,76.51,2018,1361
179,SAN FRANCISCO,12,18,0,68.68,66.67,2010,1362
127,SAN FRANCISCO,19,15,0,69.63,70.24,2011,1362
104,SAN FRANCISCO,20,14,0,67.33,72.91,2012,1362
130,SAN FRANCISCO,15,16,0,71.26,69.31,2013,1362
83,SAN FRANCISCO,21,12,0,68.31,73.8,2014,1362
109,SAN FRANCISCO,14,18,0,67.31,68.84,2015,1362
187,SAN FRANCISCO,15,15,0,62.88,62.12,2016,1362
132,SAN FRANCISCO,20,13,0,61.06,63.38,2017,1362
114,SAN FRANCISCO,22,17,0,66.03,68.95,2018,1362
199,SAN JOSE ST.,14,17,0,68.27,64.89,2010,1363
188,SAN JOSE ST.,17,16,0,65.48,65.67,2011,1363
246,SAN JOSE ST.,9,22,0,66.26,60.74,2012,1363
309,SAN JOSE ST.,9,20,0,64.73,53.31,2013,1363
303,SAN JOSE ST.,7,24,0,66.33,54.45,2014,1363
321,SAN JOSE ST.,2,28,0,66.18,50.74,2015,1363
252,SAN JOSE ST.,9,22,0,62.42,56.86,2016,1363
210,SAN JOSE ST.,14,16,0,61.86,57.31,2017,1363
274,SAN JOSE ST.,4,26,0,66.74,57.29,2018,1363
223,SANTA CLARA,11,21,0,66.85,62.81,2010,1365
73,SANTA CLARA,24,14,0,68,76.53,2011,1365
221,SANTA CLARA,8,21,0,67.64,62.55,2012,1365
79,SANTA CLARA,26,12,0,68.46,74.1,2013,1365
125,SANTA CLARA,14,19,0,67.8,69.17,2014,1365
135,SANTA CLARA,14,18,0,68.01,67.15,2015,1365
214,SANTA CLARA,11,20,0,65.39,60.36,2016,1365
114,SANTA CLARA,17,16,0,62.92,64.56,2017,1365
261,SANTA CLARA,11,20,0,64,58.38,2018,1365
307,SAVANNAH ST.,11,15,0,57.85,54.33,2010,1366
264,SAVANNAH ST.,12,18,0,61.08,58.98,2011,1366
187,SAVANNAH ST.,21,12,0,60.15,65.03,2012,1366
234,SAVANNAH ST.,19,15,0,61.91,61,2013,1366
273,SAVANNAH ST.,13,19,0,61.4,57.65,2014,1366
337,SAVANNAH ST.,9,22,0,59.06,48.16,2015,1366
332,SAVANNAH ST.,16,16,0,54.13,48.24,2016,1366
306,SAVANNAH ST.,13,16,0,55.23,50.25,2017,1366
307,SAVANNAH ST.,15,17,0,60.73,54.41,2018,1366
212,SE LOUISIANA,19,12,0,59.23,63.73,2010,1368
238,SE LOUISIANA,15,14,0,62.24,61.68,2011,1368
301,SE LOUISIANA,12,17,0,58.99,54.84,2012,1368
288,SE LOUISIANA,13,18,0,63.46,56.32,2013,1368
319,SE LOUISIANA,12,18,0,57.38,52.22,2014,1368
328,SE LOUISIANA,9,23,0,58.04,49.99,2015,1368
312,SE LOUISIANA,12,21,0,57.75,50.95,2016,1368
259,SE LOUISIANA,16,16,0,54,53.84,2017,1368
268,SE LOUISIANA,22,12,0,57.59,57.88,2018,1368
319,SE MISSOURI ST.,7,23,0,63.56,52.73,2010,1369
291,SE MISSOURI ST.,10,22,0,61.56,57.05,2011,1369
238,SE MISSOURI ST.,15,16,0,62.76,60.88,2012,1369
209,SE MISSOURI ST.,17,16,0,61.18,62.84,2013,1369
232,SE MISSOURI ST.,18,14,0,60.59,61.01,2014,1369
222,SE MISSOURI ST.,13,17,0,60.33,60.78,2015,1369
337,SE MISSOURI ST.,5,24,0,58.11,47.17,2016,1369
284,SE MISSOURI ST.,15,18,0,54.68,52.1,2017,1369
285,SE MISSOURI ST.,14,17,0,58.94,56.43,2018,1369
191,SEATTLE,17,14,0,65.18,65.57,2010,1370
269,SEATTLE,11,20,0,63.91,58.59,2011,1370
202,SEATTLE,12,15,0,63.17,64.14,2012,1370
250,SEATTLE,8,22,0,64.77,60.21,2013,1370
272,SEATTLE,13,17,0,60.45,57.78,2014,1370
231,SEATTLE,18,16,0,59.34,60.04,2015,1370
303,SEATTLE,15,17,0,56.2,52.66,2016,1370
292,SEATTLE,13,17,0,55,51.53,2017,1370
226,SEATTLE,20,14,0,57.44,60.47,2018,1370
66,SETON HALL,19,13,0,75.75,78.46,2010,1371
50,SETON HALL,13,18,0,77.98,80.03,2011,1371
54,SETON HALL,21,13,0,73.94,78.08,2012,1371
104,SETON HALL,15,18,0,72.57,71.94,2013,1371
59,SETON HALL,17,17,0,72.9,76.1,2014,1371
104,SETON HALL,16,15,0,72.83,69.16,2015,1371
35,SETON HALL,25,9,0,72.2,79.28,2016,1371
43,SETON HALL,21,12,0,72.97,75.19,2017,1371
23,SETON HALL,22,12,0,75.72,80.81,2018,1371
63,SIENA,27,7,0,68.25,78.73,2010,1373
213,SIENA,13,18,0,67.67,63.85,2011,1373
215,SIENA,14,17,0,65.71,62.85,2012,1373
283,SIENA,8,24,0,66.37,57.12,2013,1373
65,SIENA,20,18,0,67.61,75.23,2014,1373
213,SIENA,11,20,0,62.77,61.56,2015,1373
120,SIENA,21,13,0,64.11,67.38,2016,1373
129,SIENA,17,17,0,63.35,63.56,2017,1373
264,SIENA,8,24,0,65.66,58.03,2018,1373
342,SIU EDWARDSVILLE,5,23,0,61.5,46.22,2010,1188
341,SIU EDWARDSVILLE,8,21,0,60.18,44.95,2011,1188
309,SIU EDWARDSVILLE,10,17,0,60.86,53.23,2012,1188
319,SIU EDWARDSVILLE,9,18,0,60.37,52.45,2013,1188
304,SIU EDWARDSVILLE,11,20,0,58.42,54.38,2014,1188
264,SIU EDWARDSVILLE,12,16,0,59.46,57.8,2015,1188
325,SIU EDWARDSVILLE,6,22,0,60.21,49.65,2016,1188
318,SIU EDWARDSVILLE,6,24,0,54.14,48.48,2017,1188
305,SIU EDWARDSVILLE,9,21,0,62.53,54.5,2018,1188
135,SMU,14,17,0,69.19,70.54,2010,1374
120,SMU,20,15,0,65.2,70.89,2011,1374
182,SMU,13,19,0,65.99,65.63,2012,1374
167,SMU,15,17,0,65.86,66.48,2013,1374
35,SMU,27,10,0,70.66,79.69,2014,1374
24,SMU,27,7,0,68.4,79.88,2015,1374
18,SMU,25,5,0,69.46,82.18,2016,1374
15,SMU,30,5,0,68.62,81.03,2017,1374
68,SMU,17,16,0,69.6,74.05,2018,1374
268,SOUTH ALABAMA,17,15,0,61.81,58.29,2010,1375
263,SOUTH ALABAMA,12,16,0,63.06,59.08,2011,1375
235,SOUTH ALABAMA,17,12,0,64.24,61.21,2012,1375
204,SOUTH ALABAMA,17,13,0,63.47,63.36,2013,1375
248,SOUTH ALABAMA,11,20,0,65.55,59.54,2014,1375
300,SOUTH ALABAMA,12,21,0,60.6,54.18,2015,1375
273,SOUTH ALABAMA,14,19,0,60.87,55.15,2016,1375
268,SOUTH ALABAMA,14,18,0,56.48,53.21,2017,1375
244,SOUTH ALABAMA,14,18,0,60.2,59.81,2018,1375
81,SOUTH CAROLINA,15,16,0,76.21,76.22,2010,1376
116,SOUTH CAROLINA,14,16,0,74.66,71.4,2011,1376
137,SOUTH CAROLINA,10,21,0,73.91,69.79,2012,1376
202,SOUTH CAROLINA,14,18,0,68.9,63.7,2013,1376
113,SOUTH CAROLINA,14,20,0,73.43,70.63,2014,1376
65,SOUTH CAROLINA,17,16,0,72.18,74.13,2015,1376
54,SOUTH CAROLINA,25,9,0,70.01,76.41,2016,1376
26,SOUTH CAROLINA,26,11,0,70.94,78.76,2017,1376
71,SOUTH CAROLINA,17,16,0,72.48,73.59,2018,1376
286,SOUTH CAROLINA ST.,18,14,0,57.09,56.71,2010,1354
321,SOUTH CAROLINA ST.,10,22,0,59.97,52.12,2011,1354
342,SOUTH CAROLINA ST.,5,26,0,60.99,46.54,2012,1354
341,SOUTH CAROLINA ST.,6,24,0,60.42,46.86,2013,1354
342,SOUTH CAROLINA ST.,9,21,0,59.57,47.79,2014,1354
340,SOUTH CAROLINA ST.,11,22,0,57.47,47.59,2015,1354
287,SOUTH CAROLINA ST.,19,15,0,55.21,54.13,2016,1354
324,SOUTH CAROLINA ST.,11,20,0,56.77,47.75,2017,1354
347,SOUTH CAROLINA ST.,10,22,0,55.68,47.5,2018,1354
291,SOUTH CAROLINA UPSTATE,6,23,0,64.27,55.89,2010,1367
311,SOUTH CAROLINA UPSTATE,5,25,0,66.62,53.5,2011,1367
169,SOUTH CAROLINA UPSTATE,21,13,0,63.41,66.32,2012,1367
196,SOUTH CAROLINA UPSTATE,16,17,0,63.98,64.38,2013,1367
173,SOUTH CAROLINA UPSTATE,19,15,0,62.13,65.53,2014,1367
197,SOUTH CAROLINA UPSTATE,24,12,0,54.79,62.75,2015,1367
319,SOUTH CAROLINA UPSTATE,10,22,0,56.74,50.43,2016,1367
344,SOUTH CAROLINA UPSTATE,17,16,0,49.97,43.05,2017,1367
343,SOUTH CAROLINA UPSTATE,7,25,0,57.33,48.36,2018,1367
247,SOUTH DAKOTA,22,10,0,60.79,60.71,2010,1377
293,SOUTH DAKOTA,18,13,0,56.21,56.94,2011,1377
269,SOUTH DAKOTA,10,18,0,64.21,59.1,2012,1377
269,SOUTH DAKOTA,10,20,0,63.72,58.61,2013,1377
257,SOUTH DAKOTA,12,18,0,62.63,58.94,2014,1377
207,SOUTH DAKOTA,17,16,0,60.71,61.86,2015,1377
262,SOUTH DAKOTA,14,18,0,60.46,56.28,2016,1377
143,SOUTH DAKOTA,22,12,0,60.11,62.17,2017,1377
172,SOUTH DAKOTA,26,9,0,54.27,64.27,2018,1377
204,SOUTH DAKOTA ST.,14,16,0,65.44,64.72,2010,1355
164,SOUTH DAKOTA ST.,19,12,0,62.52,67.01,2011,1355
65,SOUTH DAKOTA ST.,27,8,0,64.72,76.43,2012,1355
102,SOUTH DAKOTA ST.,25,10,0,65.6,71.99,2013,1355
129,SOUTH DAKOTA ST.,19,13,0,63.24,68.83,2014,1355
95,SOUTH DAKOTA ST.,24,11,0,61.49,70.42,2015,1355
109,SOUTH DAKOTA ST.,26,8,0,61.63,69.29,2016,1355
169,SOUTH DAKOTA ST.,18,17,0,60.55,60.12,2017,1355
116,SOUTH DAKOTA ST.,28,7,0,58.89,68.78,2018,1355
76,SOUTH FLORIDA,20,13,0,75.91,76.84,2010,1378
106,SOUTH FLORIDA,10,23,0,77.38,72.54,2011,1378
36,SOUTH FLORIDA,22,14,0,74.93,80.15,2012,1378
115,SOUTH FLORIDA,12,19,0,73.52,71.04,2013,1378
164,SOUTH FLORIDA,12,20,0,72.04,66.47,2014,1378
241,SOUTH FLORIDA,9,23,0,67.24,59.33,2015,1378
192,SOUTH FLORIDA,8,25,0,69.74,61.87,2016,1378
230,SOUTH FLORIDA,7,23,0,64.64,56.05,2017,1378
217,SOUTH FLORIDA,10,22,0,66.39,61.02,2018,1378
346,SOUTHERN,5,25,0,56.81,43.27,2010,1380
344,SOUTHERN,4,26,0,58.74,40.03,2011,1380
339,SOUTHERN,14,14,0,55.03,46.91,2012,1380
251,SOUTHERN,23,10,0,55.17,60.08,2013,1380
256,SOUTHERN,19,13,0,56.29,59.04,2014,1380
304,SOUTHERN,18,17,0,56.27,53.3,2015,1380
282,SOUTHERN,22,13,0,52.96,54.33,2016,1380
330,SOUTHERN,15,18,0,49.46,46.11,2017,1380
330,SOUTHERN,15,18,0,54.17,51.37,2018,1380
80,SOUTHERN CAL,16,14,0,74.47,76.51,2010,1425
58,SOUTHERN CAL,19,15,0,75.62,79.19,2011,1425
185,SOUTHERN CAL,6,26,0,74.4,65.09,2012,1425
136,SOUTHERN CAL,14,18,0,74.07,68.55,2013,1425
161,SOUTHERN CAL,11,21,0,72.53,66.59,2014,1425
131,SOUTHERN CAL,12,20,0,71.5,67.31,2015,1425
51,SOUTHERN CAL,21,13,0,72.25,76.67,2016,1425
51,SOUTHERN CAL,26,10,0,68.77,73.98,2017,1425
41,SOUTHERN CAL,24,12,0,71.88,77.32,2018,1425
137,SOUTHERN ILLINOIS,15,15,0,69.55,70.32,2010,1356
192,SOUTHERN ILLINOIS,13,19,0,70.68,65.46,2011,1356
211,SOUTHERN ILLINOIS,8,23,0,69.78,63.18,2012,1356
154,SOUTHERN ILLINOIS,14,17,0,69.61,67.03,2013,1356
150,SOUTHERN ILLINOIS,14,19,0,66.71,67.43,2014,1356
205,SOUTHERN ILLINOIS,12,21,0,64.15,62.13,2015,1356
144,SOUTHERN ILLINOIS,22,10,0,62.54,65.59,2016,1356
138,SOUTHERN ILLINOIS,17,16,0,64.16,62.84,2017,1356
146,SOUTHERN ILLINOIS,20,13,0,65.6,66.09,2018,1356
111,SOUTHERN MISSISSIPPI,20,14,0,68.15,72.94,2010,1379
74,SOUTHERN MISSISSIPPI,22,10,0,67.2,76.47,2011,1379
97,SOUTHERN MISSISSIPPI,25,9,0,68.44,73.47,2012,1379
71,SOUTHERN MISSISSIPPI,27,10,0,68.22,75.05,2013,1379
76,SOUTHERN MISSISSIPPI,29,7,0,65.32,74.38,2014,1379
276,SOUTHERN MISSISSIPPI,9,20,0,63.55,56.94,2015,1379
296,SOUTHERN MISSISSIPPI,8,21,0,60.35,53.27,2016,1379
307,SOUTHERN MISSISSIPPI,9,22,0,58.41,50.03,2017,1379
237,SOUTHERN MISSISSIPPI,16,18,0,61.07,59.94,2018,1379
322,SOUTHERN UTAH,7,22,0,63.54,51.88,2010,1381
251,SOUTHERN UTAH,11,19,0,62.98,60.11,2011,1381
224,SOUTHERN UTAH,17,16,0,63.52,62.26,2012,1381
316,SOUTHERN UTAH,11,20,0,61.33,52.72,2013,1381
348,SOUTHERN UTAH,2,27,0,61.17,45.71,2014,1381
305,SOUTHERN UTAH,10,19,0,58.57,53.09,2015,1381
340,SOUTHERN UTAH,6,24,0,57.73,46.6,2016,1381
323,SOUTHERN UTAH,6,27,0,56.91,47.85,2017,1381
277,SOUTHERN UTAH,13,19,0,61.44,57.12,2018,1381
138,ST. BONAVENTURE,15,16,0,70.46,70.22,2010,1382
128,ST. BONAVENTURE,16,15,0,71.41,70.14,2011,1382
48,ST. BONAVENTURE,20,12,0,72.11,78.67,2012,1382
98,ST. BONAVENTURE,14,15,0,70.08,72.21,2013,1382
100,ST. BONAVENTURE,18,15,0,70,71.52,2014,1382
96,ST. BONAVENTURE,18,13,0,67.11,70.4,2015,1382
82,ST. BONAVENTURE,22,9,0,67.8,72.37,2016,1382
78,ST. BONAVENTURE,20,12,0,65.6,69.21,2017,1382
63,ST. BONAVENTURE,26,8,0,69.62,74.98,2018,1382
167,ST. FRANCIS BROOKLYN,23,12,0,58.93,64.77,2015,1383
249,ST. FRANCIS BROOKLYN,15,17,0,57.47,57.06,2016,1383
331,ST. FRANCIS BROOKLYN,4,27,0,57.06,45.88,2017,1383
301,ST. FRANCIS BROOKLYN,13,18,0,59.2,54.95,2018,1383
304,ST. FRANCIS N.Y.,11,18,0,60.64,55.07,2010,1383
235,ST. FRANCIS N.Y.,15,15,0,61.44,61.83,2011,1383
220,ST. FRANCIS N.Y.,15,15,0,61.44,62.58,2012,1383
253,ST. FRANCIS N.Y.,12,18,0,61.64,59.98,2013,1383
193,ST. FRANCIS N.Y.,18,14,0,61.95,63.97,2014,1383
293,ST. FRANCIS PA.,11,19,0,61.9,55.79,2010,1384
299,ST. FRANCIS PA.,9,21,0,62.46,55.98,2011,1384
314,ST. FRANCIS PA.,6,23,0,62.8,52.26,2012,1384
317,ST. FRANCIS PA.,5,24,0,64.28,52.56,2013,1384
302,ST. FRANCIS PA.,10,21,0,61.84,54.79,2014,1384
256,ST. FRANCIS PA.,16,16,0,60.84,58.46,2015,1384
284,ST. FRANCIS PA.,13,17,0,59.6,54.31,2016,1384
208,ST. FRANCIS PA.,17,17,0,57.65,57.46,2017,1384
207,ST. FRANCIS PA.,18,13,0,60.71,61.55,2018,1384
60,ST. JOHN'S,17,16,0,76.98,79.4,2010,1385
26,ST. JOHN'S,21,11,0,78.37,83.61,2011,1385
133,ST. JOHN'S,13,19,0,75.33,70.2,2012,1385
88,ST. JOHN'S,17,16,0,74.48,73.04,2013,1385
41,ST. JOHN'S,20,13,0,74.24,78.63,2014,1385
59,ST. JOHN'S,21,12,0,72.92,75.16,2015,1385
194,ST. JOHN'S,8,24,0,70.96,61.62,2016,1385
87,ST. JOHN'S,14,19,0,71.96,68.27,2017,1385
76,ST. JOHN'S,16,17,0,74.09,72.96,2018,1385
172,ST. JOSEPH'S PA.,11,20,0,73.26,67.14,2010,1386
136,ST. JOSEPH'S PA.,11,22,0,73.51,69.25,2011,1386
68,ST. JOSEPH'S PA.,20,14,0,73.17,76.32,2012,1386
60,ST. JOSEPH'S PA.,18,14,0,72.92,76.31,2013,1386
40,ST. JOSEPH'S PA.,24,10,0,72.49,78.66,2014,1386
136,ST. JOSEPH'S PA.,13,18,0,67.83,67.07,2015,1386
37,ST. JOSEPH'S PA.,28,8,0,70.85,78.63,2016,1386
137,ST. JOSEPH'S PA.,11,20,0,66.78,62.95,2017,1386
104,ST. JOSEPH'S PA.,16,16,0,68.84,70.72,2018,1386
87,ST. LOUIS,23,13,0,69.87,75.33,2010,1387
96,ST. LOUIS,12,20,0,72.6,73.82,2011,1387
22,ST. LOUIS,26,8,0,72.04,83.25,2012,1387
14,ST. LOUIS,28,7,0,71.87,84.9,2013,1387
45,ST. LOUIS,27,7,0,70.36,78.33,2014,1387
238,ST. LOUIS,11,21,0,67.13,59.49,2015,1387
184,ST. LOUIS,11,21,0,68.64,62.14,2016,1387
185,ST. LOUIS,12,21,0,65.93,59.08,2017,1387
125,ST. LOUIS,17,16,0,68.3,67.86,2018,1387
49,ST. MARY'S CA.,28,6,0,70.56,80.84,2010,1388
64,ST. MARY'S CA.,24,9,0,68.77,77.76,2011,1388
40,ST. MARY'S CA.,26,6,0,68.42,79.45,2012,1388
20,ST. MARY'S CA.,28,7,0,69.35,83.06,2013,1388
77,ST. MARY'S CA.,23,12,0,68.22,74.24,2014,1388
78,ST. MARY'S CA.,21,10,0,68.82,72.71,2015,1388
65,ST. MARY'S CA.,29,6,0,65.78,74.33,2016,1388
28,ST. MARY'S CA.,29,5,0,65.06,77.57,2017,1388
50,ST. MARY'S CA.,30,6,0,65.71,76.46,2018,1388
160,ST. PETER'S,16,14,0,65.05,68.28,2010,1389
109,ST. PETER'S,21,14,0,67.72,72.26,2011,1389
308,ST. PETER'S,5,26,0,66.03,53.51,2012,1389
275,ST. PETER'S,9,21,0,65.65,57.79,2013,1389
226,ST. PETER'S,14,17,0,63.55,61.37,2014,1389
172,ST. PETER'S,16,18,0,63.02,64.6,2015,1389
176,ST. PETER'S,14,16,0,62.2,62.45,2016,1389
91,ST. PETER'S,23,13,0,61.54,67.36,2017,1389
181,ST. PETER'S,14,18,0,64.34,63.8,2018,1389
83,STANFORD,14,18,0,75.62,76.02,2010,1390
97,STANFORD,15,16,0,73.41,73.79,2011,1390
15,STANFORD,26,11,0,71.41,84.65,2012,1390
57,STANFORD,19,15,0,71.54,76.53,2013,1390
38,STANFORD,23,13,0,74.93,78.96,2014,1390
23,STANFORD,24,13,0,72.55,79.93,2015,1390
99,STANFORD,15,15,0,73.3,70.56,2016,1390
94,STANFORD,14,17,0,69.06,66.58,2017,1390
84,STANFORD,19,16,0,71.71,72.54,2018,1390
329,STETSON,7,22,0,63.47,51.1,2010,1391
305,STETSON,8,23,0,64.77,55.14,2011,1391
293,STETSON,9,20,0,65.78,56.6,2012,1391
